spot_id,spot_sector_id,spot_type_id,spot_settlement,spot_municipality,spot_state,spot_region,spot_corridor,spot_latitude,spot_longitude,spot_area_in_sqm,spot_price_sqm_mxn_rent,spot_price_total_mxn_rent,spot_price_sqm_mxn_sale,spot_price_total_mxn_sale,spot_modality,uuiid,spot_created_date
26481,15,1,PRIMO VERDAD,Aguascalientes,Aguascalientes,Shallows,,21.9058958,-102.3168486,11000,,,3000,33000000,Sale,12169,2024-04-04
30126,13,2,CIRCUNVALACION NORTE,Aguascalientes,Aguascalientes,Shallows,,21.8983732,-102.3000373,510,,,43137.2549,22000000,Sale,8389,2024-09-23
28600,13,1,OJOCALIENTE I,Aguascalientes,Aguascalientes,Shallows,,21.8901186,-102.2557196,130,,,54615.38462,7100000,Sale,16878,2024-07-24
26980,13,2,SAN MARCOS,Aguascalientes,Aguascalientes,Shallows,,21.8812151,-102.3126384,530,400,212000,,,Rent,13924,2024-04-26
30727,13,2,OBRAJE,Aguascalientes,Aguascalientes,Shallows,,21.870723,-102.2960185,2780,400,1112000,,,Rent,16319,2024-10-03
28863,9,1,CIUDAD INDUSTRIAL,Aguascalientes,Aguascalientes,Shallows,,21.84547733,-102.2860732,5000,100,500000,,,Rent,8153,2024-08-14
28864,9,1,CIUDAD INDUSTRIAL,Aguascalientes,Aguascalientes,Shallows,,21.83254258,-102.2871875,2640,55,145200,,,Rent,8153,2024-08-14
27640,13,1,ZONA CENTRO,San Luis de la Paz,Guanajuato,Shallows,,21.297334,-100.514863,134,298.5074627,40000,,,Rent,15406,2024-06-06
27914,9,2,VICENTE GUERRERO,San Luis de la Paz,Guanajuato,Shallows,,21.2908746,-100.5168275,50000,13.44622,672311,1677.76,83888000,Rent & Sale,16002,2024-06-26
30721,13,1,LA CRUZ DEL PADRE RAZO,Dolores Hidalgo Cuna de la Independencia Nacional,Guanajuato,Shallows,,21.1848494,-100.9237171,120,166.6666667,20000,,,Rent,17745,2024-10-02
26468,13,1,HACIENDA ECHEVESTE,León,Guanajuato,Shallows,,21.1820425,-101.6642921,84,242.2619048,20350,,,Rent,11335,2024-04-04
28241,15,1,ZANDA,León,Guanajuato,Shallows,,21.1756916,-101.7204656,330,,,5700,1881000,Sale,16604,2024-07-12
27995,9,1,TABLAS DE LA VIRGEN,León,Guanajuato,Shallows,,21.1642387,-101.6648502,1000,75,75000,,,Rent,16132,2024-06-30
27520,13,1,SAN JOSE DEL CONSUELO,León,Guanajuato,Shallows,,21.1619301,-101.6645723,100,250,25000,,,Rent,931,2024-05-30
20667,15,1,VILLAS DEL CAMPESTRE,León,Guanajuato,Shallows,,21.15965525,-101.7073705,1688,88.86255924,150000,,,Rent,12169,2024-01-25
22747,13,1,VILLAS DEL CAMPESTRE,León,Guanajuato,Shallows,,21.1591252,-101.7064882,753,159.3625498,120000,,,Rent,12169,2024-02-08
27648,11,1,CLUB CAMPESTRE,León,Guanajuato,Shallows,,21.1589406,-101.6983287,745,350.1691275,260876,,,Rent,12169,2024-06-06
27440,11,2,CANCUN,Benito Juárez,Quintana Roo,Southeast,,21.15833127,-86.82043835,362,100000,36200000,,,Rent,15042,2024-05-24
27314,11,1,EL REFUGIO CAMPESTRE,León,Guanajuato,Shallows,,21.1526311,-101.7177384,196,360,70560,,,Rent,14350,2024-05-20
27786,15,1,VILLAS DEL JUNCAL,León,Guanajuato,Shallows,,21.15242437,-101.6862306,750,53.33333333,40000,,,Rent,12169,2024-06-18
28007,15,1,VILLAS DEL JUNCAL,León,Guanajuato,Shallows,,21.152395,-101.686934,1170,51.28205128,60000,,,Rent,12169,2024-07-01
23018,9,1,SIN NOMBRE,León,Guanajuato,Shallows,,21.15042749,-101.6661231,1900,,,63.15789474,120000,Sale,8153,2024-02-21
28874,11,2,JARDINES DEL MORAL,León,Guanajuato,Shallows,,21.1495336,-101.6893838,11285,5000,56425000,,,Rent,17143,2024-08-14
30085,11,2,7,Benito Juárez,Quintana Roo,Southeast,,21.145877,-86.821952,874,320,279680,,,Rent,16319,2024-09-20
27168,13,1,LAS TORRES FCO VILLA,León,Guanajuato,Shallows,,21.14491836,-101.6339628,2155,120,258600,,,Rent,12169,2024-05-09
27169,13,1,LAS TORRES FCO VILLA,León,Guanajuato,Shallows,,21.1445231,-101.6338662,2225,120,267000,,,Rent,12169,2024-05-09
28895,15,1,EL OBSERVATORIO II,León,Guanajuato,Shallows,,21.1391861,-101.7327375,18000,,,3945.283333,71015100,Sale,17173,2024-08-16
28101,11,2,11,Benito Juárez,Quintana Roo,Southeast,,21.1390076,-86.8260652,8024,350,2808400,,,Rent,13934,2024-07-04
28296,11,1,LOS PARAISOS,León,Guanajuato,Shallows,,21.1369741,-101.689524,50,1600,80000,,,Rent,16662,2024-07-15
20335,9,1,SIN NOMBRE,León,Guanajuato,Shallows,,21.1344961,-101.6313767,587,94,55178,,,Rent,8153,2024-01-12
26460,13,1,VIBAR,León,Guanajuato,Shallows,,21.1285466,-101.7178784,952,126.0504202,120000,,,Rent,11335,2024-04-04
25676,9,1,DE SANTIAGO,León,Guanajuato,Shallows,,21.1252528,-101.6762782,415,62.65060241,26000,,,Rent,12169,2024-03-04
28736,9,1,DE SANTIAGO,León,Guanajuato,Shallows,,21.125119,-101.6766329,445,78.65168539,35000,,,Rent,12169,2024-08-05
28833,9,1,DE SANTIAGO,León,Guanajuato,Shallows,,21.125119,-101.6766329,445,78.65168539,35000,,,Rent,12169,2024-08-12
30112,13,1,BELLAVISTA,León,Guanajuato,Shallows,,21.1199944,-101.6872789,70,357.1428571,25000,,,Rent,17593,2024-09-20
28672,11,1,RINCON  DE LAS BUGAMBILIAS,León,Guanajuato,Shallows,,21.1191098,-101.6493679,15,1333.333333,20000,,,Rent,16978,2024-07-30
29464,13,2,DE SAN MIGUEL,León,Guanajuato,Shallows,,21.1017082,-101.6831493,4231,,,15599.14914,66000000,Sale,16526,2024-09-04
26498,13,1,DE SAN MIGUEL,León,Guanajuato,Shallows,,21.1017082,-101.6831493,124,250,31000,,,Rent,11335,2024-04-05
20318,9,2,VILLANUEVA,León,Guanajuato,Shallows,,21.10121548,-101.6900919,4120,75,309000,,,Rent,8153,2024-01-11
27190,9,1,SANTA CLARA,León,Guanajuato,Shallows,,21.0968884,-101.6726533,250,80,20000,,,Rent,14559,2024-05-12
29074,13,2,MONTE DE CRISTO I Y II,León,Guanajuato,Shallows,,21.0944791,-101.730784,4231,,,16071.85063,68000000,Sale,16526,2024-08-22
28044,9,2,ARROYO HONDO,León,Guanajuato,Shallows,,21.09409778,-101.7308441,4125,96.913565,399768.4556,,,Rent,8153,2024-07-03
27671,9,1,INDUSTRIAL DELTA,León,Guanajuato,Shallows,,21.09114616,-101.6232005,1800,61.11111111,110000,,,Rent,12169,2024-06-10
20153,9,1,INDUSTRIAL DELTA,León,Guanajuato,Shallows,,21.08552749,-101.622062,1000,45,45000,,,Rent,8153,2024-01-04
27368,9,2,CHOLUL,Mérida,Yucatán,Southeast,,21.0422233,-89.5460934,40000,,,1785,71400000,Sale,14910,2024-05-21
30761,13,1,VALLE DE GUADALUPE,San José Iturbide,Guanajuato,Shallows,,21.0386625,-100.3164219,340,58.82352941,20000,,,Rent,17762,2024-10-03
30707,13,2,MAYA,Mérida,Yucatán,Southeast,,21.0211086,-89.577308,2276,400,910400,,,Rent,16319,2024-10-02
30683,13,2,MONTERREAL,Mérida,Yucatán,Southeast,,21.0195016,-89.5961105,2839,400,1135600,,,Rent,16319,2024-10-02
27609,13,1,CENTRO,Guanajuato,Guanajuato,Shallows,,21.0168625,-101.2530403,289,415.5709343,120100,,,Rent,12169,2024-06-04
26506,15,1,CENTRO,Guanajuato,Guanajuato,Shallows,,21.0152875,-101.2580781,10895,64.24965581,700000,,,Rent,11335,2024-04-05
26871,15,1,ZONA CENTRO,San José Iturbide,Guanajuato,Shallows,,20.998668,-100.386287,45000,,,1100,49500000,Sale,13527,2024-04-18
27642,13,2,ZONA CENTRO,San José Iturbide,Guanajuato,Shallows,,20.9968854,-100.3861447,2500,52,130000,,,Rent,15406,2024-06-06
27465,9,2,OPICHEN,Mérida,Yucatán,Southeast,,20.93552532,-89.68120526,4000,100,400000,,,Rent,15133,2024-05-28
26459,13,2,ZONA CENTRO,San Miguel de Allende,Guanajuato,Shallows,,20.9148689,-100.7571593,276,380,104880,,,Rent,11335,2024-04-04
20098,9,2,PUERTO DE AGUIRRE,Querétaro,Querétaro,Shallows,Corredor Qro - S.L.P.,20.81293894,-100.4265641,3880,90,349200,,,Rent,8153,2024-01-04
20101,9,2,PUERTO DE AGUIRRE,Querétaro,Querétaro,Shallows,Corredor Qro - S.L.P.,20.81278743,-100.4235212,2397,,,11500,27565500,Sale,8153,2024-01-04
28269,9,2,PUERTO DE AGUIRRE,Querétaro,Querétaro,Shallows,Corredor Qro - S.L.P.,20.8127065,-100.4262027,6400,90,576000,15383,98451200,Rent & Sale,8463,2024-07-15
29247,9,2,PUERTO DE AGUIRRE,Querétaro,Querétaro,Shallows,Corredor Qro - S.L.P.,20.81016744,-100.4280513,22821,,,17000,387957000,Sale,8153,2024-08-29
20103,9,2,COREA,Querétaro,Querétaro,Shallows,Corredor Qro - S.L.P.,20.79939222,-100.4478977,3000,,,16000,48000000,Sale,8153,2024-01-04
28733,13,2,YALCOBA,Valladolid,Yucatán,Southeast,,20.791482,-88.0379961,400,,,1732500,693000000,Sale,17032,2024-08-05
29547,9,2,LA VICTORIAS,Zapopan,Jalisco,West,Norponiente,20.7889326,-103.4842948,2330,110,256300,,,Rent,12300,2024-09-09
28892,15,1,BOSQUES DE SAN ISIDRO (LAS CAÑADAS),Zapopan,Jalisco,West,,20.78170211,-103.3605186,1769,,,3391.74675,6000000,Sale,17169,2024-08-16
28881,15,1,MADEIRAS,Zapopan,Jalisco,West,,20.774738,-103.4267898,99,,,18181.81818,1800000,Sale,17153,2024-08-15
30454,15,1,COLINAS DE LOS ROBLES,Zapopan,Jalisco,West,,20.76476665,-103.4176296,15387,,,4500,69241500,Sale,8374,2024-09-25
28562,9,2,ZAPOPAN,Zapopan,Jalisco,West,,20.7577422,-103.3831334,3350,150,502500,,,Rent,12300,2024-07-23
27712,9,1,LOS ROBLES,Zapopan,Jalisco,West,Norponiente,20.7541875,-103.4159375,1800,140,252000,,,Rent,12300,2024-06-12
28882,15,1,BOSQUES DEL CENTINELA,Zapopan,Jalisco,West,,20.7529771,-103.3796682,450,,,11555.55556,5200000,Sale,17153,2024-08-15
22686,13,1,NUEVO MEXICO,Zapopan,Jalisco,West,,20.75174287,-103.4223873,34026,,,7999.983542,272207440,Sale,8374,2024-02-06
29413,9,2,EL PEDREGAL,Querétaro,Querétaro,Shallows,Corredor Qro - S.L.P.,20.741389,-100.4553032,6328,,,114.3580067,723657.4664,Sale,16319,2024-09-03
28576,11,1,ARCOS DE ZAPOPAN,Zapopan,Jalisco,West,,20.7406673,-103.4041708,360,,,30000,10800000,Sale,16836,2024-07-23
28583,9,1,LA VENTA DEL ASTILLERO,Zapopan,Jalisco,West,Norponiente,20.7321908,-103.5392878,500,143.66,71830,,,Rent,14372,2024-07-23
28274,9,1,TEPEYAC,Zapopan,Jalisco,West,,20.7250608,-103.3858273,584,,,22003.42466,12850000,Sale,14362,2024-07-15
28712,11,2,PUERTA DE HIERRO,Zapopan,Jalisco,West,Puerta De Hierro,20.7231687,-103.4179908,17000,360,6120000,,,Rent,16319,2024-08-02
29490,11,2,PUERTA DE HIERRO,Zapopan,Jalisco,West,Puerta De Hierro,20.7230312,-103.4177831,17000,360,6120000,,,Rent,17003,2024-09-06
28442,11,1,RICARDO FLORES MAGON,Guadalajara,Jalisco,West,,20.7211108,-103.3206832,830,132.5301205,110000,,,Rent,14372,2024-07-18
29888,11,2,SIN NOMBRE,Zapopan,Jalisco,West,,20.7208277,-103.4149887,4000,1300,5200000,,,Rent,17003,2024-09-12
29048,13,1,ATEMAJAC DEL VALLE,Guadalajara,Jalisco,West,,20.7206647,-103.3580212,797,,,15056.46173,12000000,Sale,17236,2024-08-21
29112,11,2,SAN MIGUEL DE LA COLINA,Zapopan,Jalisco,West,Nueva Zona Financiera,20.7152799,-103.3875439,2500,300,750000,,,Rent,17004,2024-08-26
29072,11,2,PUERTA DE HIERRO,Zapopan,Jalisco,West,Puerta De Hierro,20.7126286,-103.4097546,19329,480,9277920,,,Rent,17004,2024-08-22
28792,13,2,JURICA ACUEDUCTO,Querétaro,Querétaro,Shallows,Juriquilla,20.7121251,-100.4477782,35,,,47142.85714,1650000,Sale,9457,2024-08-08
29329,11,2,AGRARIA,Puerto Vallarta,Jalisco,West,,20.7118081,-103.3825676,6507,,,58000,377406000,Sale,17003,2024-08-29
28679,11,1,PUERTA DE HIERRO,Zapopan,Jalisco,West,Puerta De Hierro,20.7116434,-103.4095173,748,294.1176471,220000,,,Rent,14372,2024-07-30
27892,11,1,PUERTA DE HIERRO,Zapopan,Jalisco,West,Puerta De Hierro,20.7115332,-103.4113297,12,2077.180743,24926.16892,,,Rent,14372,2024-06-25
29407,11,2,COLOMOS PROVIDENCIA,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.7108589,-103.3814336,10000,398,3980000,,,Rent,14372,2024-09-02
29208,11,2,PUERTA DE HIERRO,Zapopan,Jalisco,West,Puerta De Hierro,20.7104004,-103.40987,15000,667,10005000,,,Rent,17003,2024-08-28
27888,11,1,PUERTA DE HIERRO,Zapopan,Jalisco,West,Puerta De Hierro,20.7099589,-103.4125174,30,790.1686,23705.058,,,Rent,14372,2024-06-25
29066,11,2,COLOMOS PROVIDENCIA,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.7098933,-103.3790695,4655,410,1908550,65000,302575000,Rent & Sale,17003,2024-08-22
28194,11,1,PUERTA DE HIERRO,Zapopan,Jalisco,West,Puerta De Hierro,20.7098676,-103.4135808,50,986.967746,49348.3873,,,Rent,14372,2024-07-10
28936,11,2,COLOMOS PROVIDENCIA,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.7084865,-103.3784498,5232,350,1831200,,,Rent,17170,2024-08-20
30152,11,2,COLOMOS PROVIDENCIA,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.7084078,-103.3785669,900,350,315000,,,Rent,16319,2024-09-24
30155,11,2,COLOMOS PROVIDENCIA,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.7084078,-103.3785669,5232,350,1831200,,,Rent,16319,2024-09-24
29257,11,2,COLINAS DE SAN JAVIER,Guadalajara,Jalisco,West,,20.7059464,-103.4031809,6000,420,2520000,,,Rent,14372,2024-08-29
20376,13,1,LAS JUNTAS,Puerto Vallarta,Jalisco,West,,20.7058529,-105.2285443,420,288.6666667,121240,,,Rent,392,2024-01-15
23153,11,2,PROVIDENCIA,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.704889,-103.377119,7619,280,2133320,,,Rent,8463,2024-02-21
28947,11,2,COUNTRY CLUB,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.7034859,-103.3759223,3850,350,1347500,,,Rent,17170,2024-08-20
28683,11,1,COUNTRY CLUB,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.7034859,-103.3759223,550,350,192500,,,Rent,14372,2024-07-30
30649,11,2,COUNTRY CLUB,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.703476,-103.3759805,4000,335,1340000,,,Rent,17004,2024-10-02
29446,11,2,COUNTRY CLUB,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.7030438,-103.3757418,10410,426.419686,4439028.931,,,Rent,17003,2024-09-04
29305,11,2,PROVIDENCIA,Guadalajara,Jalisco,West,Providencia,20.7025675,-103.3776003,2817,,,57000,160569000,Sale,17003,2024-08-29
28951,11,2,PROVIDENCIA,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.7025355,-103.3763567,22800,425,9690000,,,Rent,17004,2024-08-20
28191,11,1,PROVIDENCIA,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.7022997,-103.3761888,50,1165.67636,58283.81799,,,Rent,14372,2024-07-10
29121,13,2,PROVIDENCIA,Guadalajara,Jalisco,West,,20.7002033,-103.3790907,400,400,160000,,,Rent,14344,2024-08-27
27670,9,1,SAN JUAN DE OCOTAN,Zapopan,Jalisco,West,Norponiente,20.6996003,-103.4561352,900,133.3333333,120000,,,Rent,14344,2024-06-10
28183,11,1,CIRCUNVALACION AMERICAS,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.6986726,-103.3748794,50,796.5,39825,,,Rent,14372,2024-07-10
29023,13,1,CIRCUNVALACION AMERICAS,Guadalajara,Jalisco,West,,20.6986726,-103.3748794,320,425,136000,,,Rent,17004,2024-08-21
23335,11,2,PROVIDENCIA 3a SECCION,Guadalajara,Jalisco,West,Providencia,20.69812197,-103.3790588,1500,330,495000,,,Rent,8463,2024-02-21
27336,11,2,COUNTRY CLUB,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.698012,-103.3735756,2000,48.4567825,96913.565,,,Rent,14372,2024-05-20
28942,11,2,COUNTRY CLUB,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.6979697,-103.3723659,19740,420,8290800,,,Rent,17170,2024-08-20
30161,11,2,COUNTRY CLUB,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.6979697,-103.3723659,4133,250,1033250,,,Rent,16319,2024-09-24
28727,11,1,PROVIDENCIA 3a SECCION,Guadalajara,Jalisco,West,Providencia,20.6977398,-103.3818885,896,200.8928571,180000,,,Rent,14344,2024-08-02
25877,11,1,PROVIDENCIA 3a SECCION,Guadalajara,Jalisco,West,Providencia,20.6977241,-103.3818797,170,558.8235294,95000,,,Rent,8806,2024-03-06
26920,13,1,SAN BERNARDO,Guadalajara,Jalisco,West,Guadalajara Centro,20.6975235,-103.3627663,43,662.7906977,28500,,,Rent,13927,2024-04-22
28682,11,1,PROVIDENCIA 2a SECCION,Guadalajara,Jalisco,West,Providencia,20.697237,-103.3820201,836,215.3110048,180000,,,Rent,14372,2024-07-30
23439,11,2,AYUNTAMIENTO,Guadalajara,Jalisco,West,Nueva Zona Financiera,20.6968832,-103.3711788,256,220,56320,,,Rent,8463,2024-02-21
22966,13,1,MONUMENTAL,Guadalajara,Jalisco,West,,20.6956487,-103.3261994,336,148.8095238,50000,,,Rent,12674,2024-02-19
29103,11,2,VILLA UNIVERSITARIA,Zapopan,Jalisco,West,Puerta De Hierro,20.6937532,-103.4149209,1654,365,603710,,,Rent,17004,2024-08-26
23434,11,2,ITALIA PROVIDENCIA,Guadalajara,Jalisco,West,Providencia,20.691986,-103.376158,2000,180,360000,,,Rent,8463,2024-02-21
22616,13,1,LA HACIENDA,Irapuato,Guanajuato,Shallows,,20.69137581,-101.3595323,13483,,,5000.102722,67416385,Sale,8374,2024-02-02
28923,11,2,JARDINES UNIVERSIDAD,Zapopan,Jalisco,West,Puerta De Hierro,20.6908661,-103.4230189,250,1000,250000,,,Rent,17202,2024-08-19
29027,11,2,JARDINES UNIVERSIDAD,Zapopan,Jalisco,West,Puerta De Hierro,20.6908661,-103.4230189,1000,1000,1000000,,,Rent,17202,2024-08-21
29999,11,2,JARDINES UNIVERSIDAD,Zapopan,Jalisco,West,Puerta De Hierro,20.6908042,-103.4231565,300,100,30000,,,Rent,17202,2024-09-17
29898,13,1,VILLASEÑOR (SANTA TERESITA),Guadalajara,Jalisco,West,Guadalajara Centro,20.69045,-103.3678925,419,94.27207637,39500,,,Rent,17548,2024-09-12
29251,11,2,VILLA UNIVERSITARIA,Zapopan,Jalisco,West,,20.6895943,-103.4146415,6500,460,2990000,,,Rent,14372,2024-08-29
28698,11,1,VILLA UNIVERSITARIA,Zapopan,Jalisco,West,,20.6895943,-103.4146415,489,545.7791411,266886,,,Rent,14372,2024-08-01
28439,11,1,ALCALDE BARRANQUITAS,Guadalajara,Jalisco,West,,20.6892733,-103.3454842,842,90.26128266,76000,,,Rent,14372,2024-07-18
27854,11,1,LOMAS DE GUEVARA,Guadalajara,Jalisco,West,Providencia,20.6891588,-103.3785173,97,226.8041237,22000,,,Rent,14372,2024-06-24
29078,11,2,VALLARTA UNIVERSIDAD,Zapopan,Jalisco,West,Puerta De Hierro,20.6890157,-103.4280657,844,420,354480,,,Rent,17003,2024-08-23
27566,13,1,JARDINES UNIVERSIDAD,Zapopan,Jalisco,West,Puerta De Hierro,20.6871586,-103.4241984,80,,,56250,4500000,Sale,15190,2024-05-31
25883,11,1,LADRON DE GUEVARA,Guadalajara,Jalisco,West,Vallarta - Américas,20.68670852,-103.3732625,730,246.5753425,180000,,,Rent,13038,2024-03-07
29980,13,1,BALCONES DE OBLATOS,Guadalajara,Jalisco,West,,20.6858896,-103.2943742,170,147.0588235,25000,,,Rent,17473,2024-09-15
27681,11,1,LADRON DE GUEVARA,Guadalajara,Jalisco,West,Vallarta - Américas,20.6847312,-103.3784662,140,331,46340,,,Rent,17003,2024-06-11
30130,11,1,LADRON DE GUEVARA,Guadalajara,Jalisco,West,Vallarta - Américas,20.6841848,-103.3758088,350,85.71428571,30000,,,Rent,13038,2024-09-23
22750,11,2,CIRCUNVALACION VALLARTA,Guadalajara,Jalisco,West,Providencia,20.684144,-103.3813606,185,502,92870,,,Rent,12067,2024-02-08
27115,15,1,MONRAZ,Guadalajara,Jalisco,West,,20.6838829,-103.3948334,912,,,27412.2807,25000000,Sale,14362,2024-05-06
29122,15,1,EL RETIRO,Guadalajara,Jalisco,West,,20.6834954,-103.3423403,718,85,61030,,,Rent,17298,2024-08-27
29231,15,1,EL RETIRO,Guadalajara,Jalisco,West,,20.6834954,-103.3423403,718,85.6545961,61500,,,Rent,17298,2024-08-28
27311,11,2,CIUDAD GRANJA,Zapopan,Jalisco,West,Periférico,20.6833741,-103.4450205,1000,380,380000,,,Rent,17003,2024-05-20
27256,11,2,CIRCUNVALACION VALLARTA,Guadalajara,Jalisco,West,Providencia,20.6822278,-103.3854484,6872,370,2542640,,,Rent,14372,2024-05-15
28965,11,2,CIRCUNVALACION VALLARTA,Guadalajara,Jalisco,West,Providencia,20.6822278,-103.3854484,5000,370,1850000,,,Rent,17068,2024-08-21
26924,13,2,SAN ISIDRO OBLATOS,Guadalajara,Jalisco,West,,20.6816154,-103.2971542,170,120,20400,,,Rent,13934,2024-04-22
23466,11,2,TERRANOVA,Guadalajara,Jalisco,West,Providencia,20.6810568,-103.3873102,1500,290,435000,,,Rent,8463,2024-02-21
28724,13,1,JUAN MANUEL,Guadalajara,Jalisco,West,,20.6799788,-103.3903996,709,350,248150,,,Rent,14344,2024-08-02
28966,11,2,JUAN MANUEL,Guadalajara,Jalisco,West,Providencia,20.6797074,-103.3919588,15000,420,6300000,,,Rent,17068,2024-08-21
30074,15,1,VALLARTA NORTE,Guadalajara,Jalisco,West,,20.6793819,-103.3867962,827,241.8379686,200000,,,Rent,17004,2024-09-19
27780,13,1,VALLARTA NORTE,Guadalajara,Jalisco,West,,20.6793255,-103.3846102,697,286.9440459,200000,,,Rent,8374,2024-06-18
23166,11,2,VALLARTA SAN JORGE,Guadalajara,Jalisco,West,Vallarta - Américas,20.677952,-103.400523,33225,390,12957750,,,Rent,8463,2024-02-21
27945,13,1,ARCOS VALLARTA,Guadalajara,Jalisco,West,Industrial Centro,20.6775396,-103.3842757,90,370,33300,,,Rent,16029,2024-06-26
23450,11,2,LADRON DE GUEVARA,Guadalajara,Jalisco,West,Vallarta - Américas,20.67706088,-103.3689936,1678,300,503400,,,Rent,8463,2024-02-21
27326,11,1,ZONA CENTRO,Guadalajara,Jalisco,West,Chapultepec,20.6768809,-103.3535339,190,131.5789474,25000,,,Rent,13287,2024-05-20
27564,11,1,LADRON DE GUEVARA,Guadalajara,Jalisco,West,Chapultepec,20.6765725,-103.3682713,325,169.2307692,55000,,,Rent,15190,2024-05-31
27135,13,1,ZONA CENTRO,Guadalajara,Jalisco,West,Guadalajara Centro,20.6765038,-103.347697,166,,,102168.6747,16960000,Sale,13951,2024-05-08
29704,11,1,LADRON DE GUEVARA,Guadalajara,Jalisco,West,Vallarta - Américas,20.6763523,-103.3692176,620,,,155000,96100000,Sale,3388,2024-09-11
27855,11,1,ARCOS VALLARTA,Guadalajara,Jalisco,West,Vallarta - Américas,20.6758363,-103.3805257,95,305.2631579,29000,,,Rent,14372,2024-06-24
28767,11,2,AMERICANA,Guadalajara,Jalisco,West,Vallarta - Américas,20.675757,-103.368967,36128,250,9032000,,,Rent,17064,2024-08-07
26467,11,1,VALLARTA NORTE,Guadalajara,Jalisco,West,Vallarta - Américas,20.6754494,-103.3891242,47,425.5319149,20000,,,Rent,12843,2024-04-04
28677,11,1,AMERICANA,Guadalajara,Jalisco,West,Vallarta - Américas,20.675383,-103.3705977,1000,250,250000,,,Rent,14372,2024-07-30
23436,11,2,AMERICANA,Guadalajara,Jalisco,West,Vallarta - Américas,20.6752043,-103.3695017,1000,220,220000,,,Rent,8463,2024-02-21
27807,11,1,LA ESTANCIA,Zapopan,Jalisco,West,Plaza Del Sol,20.6750504,-103.430217,220,209.0909091,46000,,,Rent,14372,2024-06-19
27811,11,1,DEL PARQUE,Zapopan,Jalisco,West,,20.6748692,-103.435241,186,241.9354839,45000,,,Rent,14372,2024-06-19
27698,11,1,AMERICANA,Guadalajara,Jalisco,West,Vallarta - Américas,20.6748397,-103.3711386,101,406,41006,,,Rent,17003,2024-06-12
27438,9,1,OBLATOS,Guadalajara,Jalisco,West,,20.6747823,-103.3241469,1205,90,108450,,,Rent,14344,2024-05-24
27887,11,1,ARCOS VALLARTA,Guadalajara,Jalisco,West,Vallarta - Américas,20.6736872,-103.3846127,145,158.6206897,23000,,,Rent,14372,2024-06-25
30113,13,1,DON BOSCO VALLARTA,Zapopan,Jalisco,West,Zapopan,20.67356444,-103.404617,55,636.3636364,35000,100000,5500000,Rent & Sale,13070,2024-09-21
